text,label
Bronc's Elliss Out for Year With Bad Back (AP). AP - Broncos defensive lineman Luther Elliss will miss the rest of the season because of a herniated disc in his lower back.,Sports
"Kenya to get delayed loan from IMF. Kenya has met all economic conditions set by the International Monetary Fund (IMF) which could result in the release of a delayed loan to the east African country, a visiting IMF mission announced here Friday.",Business
"Gambro Sells U.S. Kidney Clinics Unit. STOCKHOLM (Reuters) - Swedish kidney-care company Gambro AB has signed an agreement to sell its U.S. clinics business to dialysis firm DaVita Inc. for $3.05 billion in cash, Gambro said on Tuesday.",Business
"Psychiatric Solutions to Sell Shares. Psychiatric Solutions Inc., an operator of mental health hospitals, said Friday that it registered with the Securities and Exchange Commission to offer 3 million common shares.",Business
"Top 20 Security Flaws Revealed. Although companies need to protect against the flaws, many of the related information security risks and costs could be removed if businesses forced vendors to test systems before rollout, according",Sci_Tech
"Sony #39;s new handheld video game system PSP to enter market in Dec.. TOKYO, Oct 27, 2004 (Kyodo via COMTEX) -- Sony Computer Entertainment Inc. said Wednesday it will release its new handheld video game system PlayStation Portable on Dec. 12 for the Japanese market.",Sci_Tech
Up to 30 Militants Killed by Police in Nigeria. Police say up to 30 armed militants have been killed as a result of clashes in Nigeria #39;s mountainous border region with Cameroon.,World
"Contractors Form Standards Group. Some of the Pentagon's largest contractors, including Boeing Co. and Lockheed Martin Corp., will begin a joint effort today to encourage development of technology standards that will ensure weapons systems of the future can communicate with each other. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",Sci_Tech
"Intel shows chip roadmap. Intel has disclosed new technologies that will feature in its chips in the next few years. The firm demonstrated a dual-core version of its Itanium 64bit processor, and announced plans for a new management",Sci_Tech
Sainsbury profits to drop by two thirds. In a statement today supermarket chain Sainsbury said it expected first-half profits to drop nearly two-thirds compared with last year as a result of loss of market share.,Business
Blunkett quits after Whitehall report. DAVID BLUNKETT resigned last night after an inquiry found his office was involved in quot;fast-tracking quot; his ex-lover Kimberly Quinn #39;s nanny #39;s application to stay in Britain.,World
"Americans Still Concerned About Bush Agenda, Poll Shows. Americans are optimistic about the next four years, but they have reservations about President Bush's agenda.",World
"BA launches inquiry. The chief executive of British Airways, Rod Eddington, says he will carry out an investigation into the staff shortages that caused flight cancellations this week.",Business
"Pols, Don't Count on Recounts. The 100,000 electronic voting machines in use in Tuesday's election have a big downside: Candidates who dispute the results won't have a way to conduct a meaningful recount. Analysis by Kim Zetter.",Business
"Darlington qualifying rained out, so points leader Busch gets pole. DARLINGTON, SC - When NASCAR decided to throw out the red flag with four laps remaining at last week #39;s race at the Phoenix International Raceway, it defied the purpose of its new green-white-checkered rule that was supposed to help assure a green-flag",Sports
"DeTrani drums up support for talks. December 09, 2004 A senior US official came to Seoul yesterday to create momentum for talks aimed at halting North Korea #39;s nuclear weapons program.",World
"Warriors Defeat Winless Bulls 98-85. Chicago Bulls #39; Andres Nocioni, left, of Argentina, dribbles past Golden State Warriors #39; Calbert Cheaney in the first half in Oakland, Calif.",Sports
RealNetworks to Offer Deeply Discounted Music Deals. SEATTLE (AP) -- RealNetworks Inc. (RNWK) will begin offering some university students its digital music subscription service at a steep discount in an effort to stem illegal downloads and attract long-term customers...,Sci_Tech
Keegan backing City for an upset. KEVIN Keegan believes that Manchester City can end 30 years of Old Trafford derby heartache if his players hold their nerve tomorrow.,Sports
"Sri Lankan protest at price rises. More than 1,000 opposition activists protest in Sri Lanka's capital, Colombo, about the rising cost of living.",Business
"#39;Spyware #39; endangers industry, Dell fears. The explosive growth of #39;spyware #39; has become a #39; #39;very alarming trend #39; #39; that could scare away computer users and undermine the industry, said Michael George, general manager of Dell Inc.",Business
"Rebels to meet Mbeki again. Johannesburg - Ivory Coast rebels were on Friday due to hold a second day of talks with South African leader and mediator Thabo Mbeki on their proposals for a new peace plan after a very encouraging start, according to Pretoria.",World
"Taliban target Cheney visit to Karzai ceremony. The Taliban has said that it is aiming to disrupt the inaugaration ceremony of Afghanistan #39;s new president, Hamid Karzai, which will be attended by Dick Cheney, the American vice-president, Donald Rumsfeld, the defence secretary.",World
"Compuware Calls for IBM Oust. Lawyers for software vendor Compuware (Quote, Chart) filed a motion with a US District Court in Michigan asking a federal judge to impose sanctions against IBM for producing source code two years too late.",Sci_Tech
Ireland first country to crack down on modem hijacking. Ireland has become the first country to cut off direct-dialled calls to entire countries in a bid to crack down on Internet-based fraud.,Sci_Tech
"Stock market indicators turn positive as world oil prices retreat. TORONTO (CP) - With oil prices receding, North American stock markets seem poised to advance Thursday, the last day of the financial third quarter for many corporations.",Business
"Jobless Claims Drop; Imports and Inventories Rise. Far fewer Americans than expected applied for first-time unemployment benefits last week as the effects of Hurricane Charley faded, the Labor Department reported Thursday.",Business
Koalas to get contraceptives. KOALA bears are to be implanted with contraceptives to keep their numbers down and stop them munching the landscape bare at an Australian national park.,Sci_Tech
Favorites dominate in advancing in UEFA Cup. Mike Hanke scored three second-half goals and led Schalke 04 into the inaugural group stage of the UEFA Cup Thursday with a 4-0 beating of Latvia #39;s Liepajas Metalurgs.,Sports
"NL Wrap: Morris Shuts Out Dodgers as Cards Keep Winning. Matt Morris pitched a two-hit shutout, striking out a season-high 11, as the St Louis Cardinals blanked the Los Angeles Dodgers 3-0 in a showdown between two division leaders at Busch Stadium on Friday.",Sports
"McGill breaks records in Kutztown. Kutztown, PA (Sports Network) - Jill McGill fired an eight-under 64 on Friday to post a 14-under-par 130 and take a four-shot lead midway through the Wachovia LPGA Classic.",Sports
"DC #39;s Team Will Be the Nationals. Major League Baseball #39;s Washington, DC franchise finally got a name Monday, nearly two months after the team relocated from Montreal.",Sports
Wine.com to decant $20 million in funding. The online wine retailer ferments plans to improve its business and Web site for customers.,Sci_Tech
"Marines enter trip-wired Fallujah. Billed as the biggest urban fight since Vietnam, US forces in Iraq launched a major assault at nightfall.",World
"Curacao Rallies to Beat Taiwan 9-8 in LLWS (AP). AP - Down four runs with only three outs left, Curacao manager Vernon Isabella thought his team's run for a championship was over. That was until Jonathan Schoop led an unlikely rally.",Sports
"Verizon Wireless makes Circuit City deal. Verizon Wireless of Bedminster, NJ, announced a partnership with Circuit City Stores Inc. of Richmond, Va., to create Verizon Wireless shops in 570 of its Circuit City superstores.",Sci_Tech
"Nigeria reaches cease-fire with rebels. The Nigerian government has signed a cease-fire with three rebel groups that had been targeting foreign oil companies and their workers in the Niger Delta region, government officials said Friday.",World
"O #39;Connor snubbed in Texaco awards. Irish Olympic gold medallist Cian O #39;Connor has been snubbed by the organisers of the 2004 Irish Texaco Sport Stars awards. Despite winning Olympic gold, O #39;Connor has been ignored in the prestigious awards.",Sports
"Aussies cant wait to face Black Caps. London: Australian cricketers are hungry for some action and ravenous to get stuck into New Zealands one-day team at The Oval, captain Ricky Ponting said on Wednesday.",Sports
"PalmOne pushes out Treo update. New top-of-the-line smart phone has a sharper screen, a faster chip and a removable battery.",Sci_Tech
"Kimono-Makers Employ Computer Graphics (AP). AP - For centuries, Japan's kimono-makers have relied on stencils, paintbrushes and hours of labor to turn out their elaborate and graceful creations. Kimono designer Yuko Iwakuma uses some more up-to-date tools: a computer and an ink-jet printer.",Sci_Tech
ATP Tour to Give Nutritional Supplements (AP). AP - The ATP Tour will supply players with nutritional supplements checked by a WADA-affiliated laboratory starting next season.,Sports
"Danes to seek oil at North Pole. Denmark is to undertake an expedition to try to back its bid for the North Pole, the country's Science Ministry says.",Business
"Inside Politics. quot;We may be about to experience an election unlike any we #39;ve seen in a while, quot; John Fund writes at www.OpinionJournal.",Business
UPDATE 2-Sri Lanka stutter to win over plucky Zimbabwe. Tillakaratne Dilshan steered Sri Lanka to a scratchy four-wicket win over Zimbabwe in their Champions Trophy match at the Oval on Tuesday but the Africans go home with pride restored after a spirited performance.,Sports
"Woodgate re-injures thigh during scrimmage. Madrid, Spain (Sports Network) - Real Madrid and English international defender Jonathan Woodgate re-injured his left thigh during practice Thursday.",Sports
"Boss, Pedro talk shop. Sometimes George Steinbrenner does his own negotiating, and on Tuesday, ESPN has learned, he met face-to-face with the most prominent free agent pitcher on the market -- Pedro Martinez, who",Sports
"Divers find gash in hull of oil tanker. A 6-foot gash has been discovered in the hull of a tanker that leaked 30,000 gallons of crude oil into the Delaware River Friday night, officials said yesterday.",Sports
"Vivendi, Ex-CEO Fined 1 Mln Euros Each. PARIS (Reuters) - French regulators fined Vivendi Universal &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=EAUG.PA target=/stocks/quickinfo/fullquote""&gt;EAUG.PA&lt;/A&gt; and former Chief Executive Officer Jean-Marie Messier 1 million euros ( $1.34 million) each on Tuesday after a probe into allegations that they misled investors when a costly media acquisition spree went wrong.",Business
"Siemens Says Cellphone Flaw May Hurt Users and Its Profit. Siemens, the world's fourth-largest maker of mobile phones, said that a flaw that can create a piercing ring in its newest phone models might hurt earnings.",Sci_Tech
"AIM Trimark may fall into Holland #39;s lap. What is bad for asset manager Amvescap PLC might prove to be very good for a company like CI Fund Management Inc. and its expansionist boss, Bill Holland.",Business
"Symantec launches antiphishing service. Symantec is fishing for dollars with a new service designed to help companies combat the ongoing epidemic of online identity theft, or quot;phishing, quot; scams.",Sci_Tech
"Holidays are a hit with thieves. When most of us contemplate the holidays, we think of friends, family and fellowship. But Susan Larson has phishing on her mind. Larson works for SurfControl, an Internet and e-mail security company.",Business
"Coventry Health to Buy First Health. Coventry Health Care Inc. (CVH.N: Quote, Profile, Research) said on Thursday it agreed to buy rival health plan First Health Group Corp.",Business
"Arizona Cardinals 25, Seattle Seahawks 17. When the opportunity arose to seize the day, the Seattle Seahawks looked more ready for a mausoleum than carpe diem. The Seahawks couldn #39;t take advantage of a prime chance",Sports
Chirac backs Turkish EU entry. The French president throws his weight behind Turkish EU membership ahead of a key summit decision.,World
Oracle broadens software hosting program. Company targets software-as-service businesses with on demand database program.,Sci_Tech
Mavericks Defeat Bucks 123-104 (AP). AP - Dirk Nowitzki scored 39 points and Josh Howard scored 11 of his 25 in the fourth quarter in the Dallas Mavericks' 123-104 victory over the Milwaukee Bucks on Sunday night.,Sports
"Opel plans to reintroduce 40-hour week (AFP). AFP - Troubled German car maker Opel, a unit of General Motors, is planning to extend the working week for employees from 35 to 40 hours without any corresponding rise in pay, the mass-circulation daily Bild reported.",World
"Reasons for U.S.C.'s No. 1 Ranking Run Deep. With the race for the No. 2 slot in the B.C.S. standing intensifying between Oklahoma and Auburn, U.S.C. has solidified its status as the nation's top team.",Sports
Water sinks Appleby #39;s chances of Open title. Stuart Appleby #39;s golf game was a notch away from its best and that was the difference between winning and finishing second at the Australian Open golf tournament here yesterday.,Sports
"Google Ad Copy that Clicks. Google Ad Copy that ""Clicks"" Google Adwords are popular among many people just starting home businesses. Even many home biz veterans still use Adwords to promote their own products or supplement their income via affiliate marketing. While there is a learning curve associated with the Adwords process, it's really not difficult ...",Sci_Tech
"BCE Inc. expects $578 million from selling most of stake in &lt;b&gt;...&lt;/b&gt;. MONTREAL (CP) - BCE Inc. is selling most of its minority stake in Manitoba Telecom Services for a total of $578 million, with MTS buying back more than half of the shares and the rest sold on the open market, BCE announced Wednesday.",Business
"Police investigating Pacers-Pistons brawl. CBC SPORTS ONLINE - Police in Auburn Hills, Michigan, are looking at videotapes of an ugly brawl involving fans and players at a Detroit Pistons-Indiana Pacers game Friday night.",Sports
"Job Gains Strongest in Seven Months. WASHINGTON (Reuters) - The number of new U.S. jobs soared at the sharpest rate in seven months in October, the government reported on Friday, helped by a surge in construction activity as hurricane-racked areas in the Southeast were rebuilt.",Business
"Jackson tried but failed to trade a defiant Kobe--report. Get INQ7 breaking news on your Smart mobile phone in the Philippines. Send INQ7 BREAKING to 386. LOS ANGELES, California, United States of America -- Phil Jackson painted Kobe Bryant as a pampered star who",Sports
Sony Ericsson to offer EDGE/Wi-Fi combo PC card. Cellular communications hardware maker Sony Ericsson on Monday announced a new quad-band PC card compatible with both Windows and Mac-based laptop computers that enables them to communicate with EDGE (Enhanced Data rates for GSM Evolution) cellular data,Sci_Tech
"Insurgents Kill 7 Iraqi Security Forces (AP). AP - Insurgents stepped up attacks on Iraq's fledgling security forces, killing seven Iraqi police and guardsmen Monday in a suicide bombing hours after storming a police station north of the capital. The military reported five new U.S. deaths.",World
"Lawmakers Troubled by 'Ghost Detainees'. WASHINGTON - Congress may keep up the focus on the prison abuse scandal following the disclosure that the military has concealed as many as 100 ""ghost detainees"" from the Red Cross. The presence of prisoners held by the CIA outside of the military's usual system of registration and care was an important finding of an Army investigation completed last month...",World
"Evolution and Religion Can Coexist, Scientists Say. In some corners, popular belief holds that science and religion are incompatible, but scientists may be just as likely to believe in God as other people, according to surveys.",Sci_Tech
England fluff their lines at the last. England were denied the climax they wanted to a memorable summer by an outrageous ninth wicket partnership of 71 between Courtney Browne and Ian Bradshaw.,Sports
"Peer-to-Peer Companies Win in Court. Grokster, Morpheus not liable for user's actions, appeals court says.",Sci_Tech
Microsoft expands program on source code. US software giant Microsoft Corporation has expanded a program giving government organizations access to some of its tightly guarded software blueprints.,Sci_Tech
"UPDATE 1-Gibernau cruises to victory at Czech GP. Spaniard Sete Gibernau cruised to his third win of the season in the Czech MotoGP Grand Prix on Sunday, holding off a tough challenge from championship leader Valentino Rossi.",Sports
"Goodbye, Numminen. Thomas Jefferson once wrote, ""Were it left to me to decide whether we should have a government without newspapers, or newspapers without a government, I should not hesitate a moment to prefer the latter."" Similarly, if it were left to me to decide on a winter without hockey, or hockey without winter, I'd actually lean toward a Thrashers-Wild tilt.",Sports
"RealNetworks Doesn #39;t Rock. It #39;s never a smart move to pick a public fight with Apple Computer, and it #39;s doubly unwise if that fight involves the iPod in some way.",Sci_Tech
US takes stock of Hurricane Ivan. US authorities begin relief operations as south-eastern states continue to assess Hurricane Ivan's impact.,World
"49 army recruits executed in Iraq: Mortar kills US diplomat. BAQUBA, Oct 24: Rebels killed 49 unarmed army recruits in one of the bloodiest attacks on Iraq #39;s nascent security forces and, in a separate attack on Sunday, killed a US diplomat in a mortar strike near Baghdad airport.",World
"Ward, Pujols, Jones Put Up Big Numbers (AP). AP - Daryle Ward, Albert Pujols and Chipper Jones had big nights at the plate at the expense of National League pitchers.",Sports
Japan Stocks Slip After Wall St Fall. TOKYO (Reuters) - The Nikkei average fell 1.2 percent by midsession on Friday as broad-ranged selling was prompted by Thursday's fall on Wall Street due to concern about high oil prices.,Business
"Putin plan for political overhaul easily passes its first vote. MOSCOW Russia #39;s lower house of Parliament took its first step on Friday toward adopting President Vladimir Putin #39;s sweeping overhaul of the country #39;s political system, despite signs of popular dissent, particularly in regions distant from the capital.",World
"Australia vs New Zealand. Australia #39;s Jason Gillespie celebrates after reaching his first Test half-century against New Zealand during day four of the first Test in Brisbane, on Sunday.",Sports
"Countries Run Drills for Panana Attack (AP). AP - The U.S. Coast Guard boarded the ship in the choppy Caribbean waters and began counting crew members, but the numbers did not match those given earlier.",World
Solberg digs deep to claim victory in Wales. WORLD champion Petter Solberg admitted he needed all his reserves of speed to complete a hat-trick of Wales Rally GB wins. The Norwegian stole victory from world championship leader Sebastien Loeb with a brave,Sports
Computer Makers Sign Joint Code of Conduct. The three largest computer makers spearheaded a program today designed to standardize working conditions for their non-US workers.,Sci_Tech
Everton stand firm over striker bids. EVERTON showed they would not be bullied into selling Wayne Rooney last night by rejecting a 23.5million bid from Newcastle - as Manchester United gamble on Goodison #39;s resolve to keep the striker.,Sports
"In naming their ventures, many owners get personal. In casting about for a name for their new companies or products, entrepreneurs often decide to use their own. And it can work - look at the success of Ben amp; Jerry #39;s and Dell.",Business
WENGER LET DOWN BY GUNNERS DRAW. Arsenal manager Arsene Wenger felt his side were too cautious after a disappointing 1-1 draw away to Norwegian side Rosenborg in the Champions League.,Sports
Commercial PC demand boosts market forecast. Business demand for PCs will result in higher than anticipated growth of the sector for the second half of the year. Analyst IDC has revised its predictions having witnessed strong commercial demand for PCs,Business
"The Broad Reach of Satellite Radio. Bob Edwards, formerly of National Public Radio, is set to start broadcasting over satellite radio, which came broadly available in the United States just three years ago.",Sci_Tech
"Ellison earns $3.85 million in FY04. Oracle Corp. Chief Executive Larry Ellison took home $3.85 million in salary and bonuses in fiscal 2004, according to a Friday filing with securities regulators.",Business
"Arafat reportedly in a coma. ILL HEALTH -- Under a portrait of Palestinian leader Yasser Arafat, Prime Minister Ahmed Qureia talks to journalists after an emergency Fatah Central Committee meeting at Arafat #39;s headquarters in the West Bank town of Ramallah, Thursday.",World
"Bank customers to lose 'float' time. Horace Small knows it's a bad idea to write checks without enough money in the bank to cover them. But with property taxes and car insurance making huge dents in his income, the neighborhood organizer occasionally relies on the quot;float quot; -- the two or three days it takes for checks to clear -- to juggle all of his payments.",Business
"Car bomb kills five at Iraq education ministry. Cameraman working for Reuters killed in Ramadi clashes, US war planes bomb insurgent-held Fallujah. BAGHDAD - At least five people were killed when a car comb exploded outside Iraq #39;s education ministry in Baghdad on Tuesday, hospital sources said.",World
"LookSmart Performs Despite MSN Split and Acquisitions. LookSmart Performs Despite MSN Split and Acquisitions LookSmart more or less broke even last quarter to the surprise of many analysts after LookSmart announced their financial results for the third quarter which ended on September 30, 2004. LookSmart currently provides paid search results through a distribution network that includes Lycos, CNET, ...",Sci_Tech
"But seriously folks. By now, it's clear that the parity in the NFL this season doesn't mean there are a lot of good teams, but rather a lot of bad ones. More teams have losing records, in fact, than winning ones. There are 14 teams at either 4-5 or 3-6, all of whom will tell you they are still in the playoff hunt.",Sports
'Dream Team' Out of Gold Race After Loss to Argentina. ATHENS (Reuters) - The U.S. men's basketball team was beaten by Argentina and booed off the court by the crowd on Friday as it was denied an Olympic gold medal for the first time since 1992 when NBA players started competing.,Sports
"RCN Outlines Bankruptcy (washingtonpost.com). washingtonpost.com - RCN Inc., co-owner of Starpower Communications LLC, the Washington area television, telephone and Internet provider, filed a plan of reorganization yesterday that it said puts the company on track to emerge from bankruptcy by the end of the year.",Sci_Tech
"Cops Test Handheld Fingerprint Readers. EAGAN, Minn. (AP) -- Several Minnesota police departments are field testing a handheld device that scans a suspect's fingerprint and digitally checks it against Minnesota's criminal history and fingerprint database...",Sci_Tech
"Singh #39;s record breaking season continues. Vijay Singhs sensational, record-breaking year continued at the weekend when he won the 84 Lumber Classic at the Mystic Rock course in Pennsylvania, his eighth win of the 2004 US PGA Tour season.",Sports
"Taiwan Semiconductor Reports Record Profit. Taiwan Semiconductor Manufacturing Co., the world #39;s biggest producer of made-to-order chips, on Tuesday reported record net profits in the third quarter, but the company #39;s chairman predicted leaner times in the fourth quarter and next year.",Business
"Zook #39;s Swamp finale a romp. GAINESVILLE He walked toward the tunnel one final time, his career within Ben Hill Griffin Stadium finished less than three years after it began.",Sports
Pakhalina Leads Diving Semifinals. Australian Irina Lashko advances to the final of 3-meter springboard with the top score from Thursday's semifinals.,Sports
Photos: Handheld fever grips Japan. Consumers get psyched for the release of Nintendo and Sony gaming devices.,Sci_Tech
"Macedonian Prime Minister Kostov Resigns. Parliament will officially announce Prime Minister Hari Kostov #39;s resignation during a meeting scheduled for Thursday, launching a ten-day period during which President Branko Crvenkovski should give the mandate for forming a new government.",World
"The Man With The Golden Arm. How is it possible that Brett Favre has never played in Washington, not at RFK, not at FedEx Field, not in the preseason, not the regular season, not the playoffs?",Sports
"Brees kept offense cool. If ever there were a time for the Chargers offense to panic, this was it. In fact, it seemed as if the group already was a bit unnerved.",Sports
"Microsoft Tests MSN Messenger 7.0. A select group of testers next week will get an early look at MSN Messenger 7.0, the next version of Microsoft #39;s popular instant messaging client.",Sci_Tech
"US women back on right track. The US Women #39;s National Team did not string together a complete 90 minutes of soccer in beating Japan 2-1 in its Olympic quarterfinal on Friday, however, it was the side #39;s finest performance of the tournament so far.",Sports
"Mary Hardin-Baylor, continuing rapid rise, poised to win first &lt;b&gt;...&lt;/b&gt;. Make no mistake. The players and coaches on the Mary Hardin-Baylor football team are making every effort to win Saturday #39;s NCAA Division III championship game in Salem, Va.",Sports
"Aid workers leave DR Congo town. Aid agency Medecins Sans Frontieres pulls out of a town in eastern DR Congo, amid rising concern at fighting.",World
"Standard Chartered Is Chosen as Preferred Bidder for Permata. Standard Chartered Plc, a UK bank that makes two-thirds of its profit in Asia, will start talks to buy a 51 percent stake in PT Bank Permata, Indonesia #39;s seventh- largest lender, after being named the preferred bidder.",Business
"Finland fires national hockey coach. CBC SPORTS ONLINE - Raimo Summanen, who signed a three-year deal through 2006 to coach Finland #39;s national hockey team, has been relieved of his duties.",Sports
"Microsoft JPEG Flaw Exploited. September 20, 2004 -- (WEB HOST INDUSTRY REVIEW) -- According to a report published Friday by Internet research firm Netcraft (netcraft.",Sci_Tech
"Irish Take Big Step. With a 27-9 win over Navy, the Irish move to 5-2 on the season. Irish fans had plenty to celebrate with this victory, and the Irish have plenty to play for in the future.",Sports
"Ravens #39; Defense Sets Tone, Sidelines Steelers #39; Maddox in Victory. BALTIMORE -- The Baltimore Ravens rebounded from a stinging defeat by running over their hated rivals, the Pittsburgh Steelers. Jamal Lewis rushed for 62 yards and two touchdowns and Chester Taylor added a",Sports
"Female hormones decide research skills of male scientists!. A survey by academics at the University of Bath, UK, has revealed that male scientists are good at research because they have the hormone levels of women and long index fingers.",Sci_Tech
DoCoMo plans fuel cell recharger. NTT DoCoMo has developed a prototype methanol fuel cell recharger for demanding mobile phones. The charger relies on a replaceable methanol cartridge and hydrogen,Sci_Tech
"Defending champ Srichaphan advances. Two-time defending champion Paradorn Srichaphan rallied for a 3-6, 7-6 (3), 6-3 victory over Joachim Johansson Friday to reach the semifinals of the TD Waterhouse Cup.",Sports
"Southwest Airlines Nears $117 Million Deal for ATA. Southwest Airlines was the apparent winner today in the bidding war for ATA Airlines, a low-fare carrier that sought Chapter 11 protection this fall.",Business
IBM supercomputer claims new record. A $US100 million ( $A130 million) supercomputer being built to analyse the US nuclear stockpile has again set an unofficial performance record - the second in just over a month.,Sci_Tech
"Champion Irish Horse Fails Second Dope Test. DUBLIN (Reuters) - A second blood sample taken from Waterford Crystal, the horse Cian O'Connor rode to win Ireland's only gold medal at the Athens Olympics, has also tested positive for banned substances.",Sports
"US blue chips fall as oil prices rise, but Apple lifts Nasdaq. NEW YORK : US blue chips ended lower on Monday on higher oil prices and an analyst downgrade of pharmaceutical giant Pfizer; but techs managed a small gain, helped by an upgrade for Apple Computer.",Business
Bonds Slip as McTeer Counters Oil Rally (Reuters). Reuters - U.S. Treasury prices eased on Tuesday as upbeat comments from a Federal Reserve Bank president balanced weaker-than-expected results from the U.S. services sector and record high crude oil prices.,Business
"140 still trapped in mine in China blast; 25 dead. BEIJING - More than 140 miners remained trapped in the tunnels and shafts of a coal mine in central China after an explosion Sunday that killed 25 of their colleagues, the government said.",World
"Zarqawi's militant group declares loyalty to bin Laden. BAGHDAD -- Tawhid and Jihad, Iraq's most feared militant group led by terror mastermind Abu Musab al-Zarqawi, declared its allegiance to Osama bin Laden yesterday, saying it had agreed with Al Qaeda over strategy and the need for unity against ''the enemies of Islam. quot;",World
"Mickelson out of WGC event in Ireland. World number four Phil Mickelson withdrew on Thursday from the WGC-American Express Championship being held in Kilkenny, Ireland next week.",Sports
"Five killed, scores hurt as rebels bomb buses in India's northeast (AFP). AFP - Five people were killed and scores wounded in northeast India when militants blew up two buses, threw a grenade into a market and triggered twin blasts on a railway track, officials said.",World
Japan Confirms Another Case of BSE in Dairy Cow. Japan has confirmed a new case of bovine spongiform encephalopathy -- the third discovery of the brain-wasting illness in the country this year.,World
"Infineon Execs Plead Guilty. NEW YORK - With four of its executives pleading guilty to price-fixing charges today, Infineon will have a hard time arguing that it didn #39;t fix prices in its ongoing litigation with Rambus.",Sci_Tech
"Worm Seeks Out Network Passwords. Sdbot quot;spreads via network shares using NetBEUI functions to get ... user names and passwords, quot; says security firm Trend Micro.",Sci_Tech
U.S. Stocks Rebound on Retail Sales. NEW YORK (Reuters) - U.S. stocks rose on Friday as a bigger-than-expected jump in September retail sales offset the impact of falling insurance company shares.,Business
"services will make cash flow, says Vodafone. Vodafone, the world #39;s largest mobile phone company, believes it can generate an extra 2.5 billion in cash every year by reducing costs and getting customers to spend more on their phones.",Business
"Command Failure Seen at Fault in Beslan Massacre. MOSCOW (Reuters) - Security forces bungled the handling of Russia's worst hostage drama because nobody was in charge and special forces were not ready when the shooting started, security analysts said on Monday.",World
"Nuggets pick up option on Nene. DENVER (Ticker) - Power forward Nene, who led Brazil to a bronze medal in the Goodwill Games in 2001, will have through at least the 2005-06 season to help the Denver Nuggets contend for an NBA title.",Sports
RAF ESCORT JET IN BOMB SCARE. RAF jets ecorted a diverted jet to Stansted Airport yesterday after a caller claimed there was a bomb on board. The US-bound Olympic Airlines plane made an emergency landing and all 301 passengers were evacuated safely.,World
All-Russian US Open Final a Tough Sell for US Television. So it will be that hottie Maria Sharapova grunting her way to a second...no? Got beat? Then it #39;s that tempestuous nude-posing Marilyn Manson-look-alike Anastasia Myskina gunning for a second...no? Elena Dementieva?,Sports
"Viral movies possible with RealPlayer flaw. A software slipup in RealNetworks' music player means that Windows, Mac and Linux computers could be compromised by a movie.",Sci_Tech
Indian refinery blast injures 16. Sixteen workers are critically hurt in a huge explosion at an oil refinery near the western Indian city of Baroda.,World
"Brazil #39;s Mantle of Leadership. In case anyone was really worried, Secretary of State Colin Powell offered this reassurance during a trip to Brazil this week: The giant of South America has no intent to build nuclear weapons.",World
"Police Name Man Wanted for Letter Bombs. Police said today they are trying to trace a 32-year-old man in connection with a number of letter bombs. Unemployed Justin McAuliffe, of De Parys Avenue, Bedford, has not been seen since he left his flat on Saturday.",World
"Analysts agree with Jobs on iPod strategy (MacCentral). MacCentral - Joined on stage by legendary rockers Bono and The Edge from U2, Apple Computer Inc. CEO Steve Jobs on Tuesday expanded Apple's hugely popular iPod line-up with two new models. During the event, held in San Jose, Calif., Jobs said that Apple didn't feel video was the right way to take the iPod, opting instead to add a color screen and allow users to sync photos with their device. Analysts agree with Jobs' strategy and feel the pricing the devices is right.",Sci_Tech
"5/11 Afridi towers over the Kenyans. LONDON, September 15: Pakistan sent out a warning to India before their Champions Trophy Group C showdown with a seven-wicket demolition of Kenya at Edgbaston on Wednesday.",Sports
"Explosion Rocks Baghdad Neighborhood. BAGHDAD, Iraq, August 24 -- A car bomb exploded near the gate of a US-funded Iraqi television network in Baghdad on Tuesday, killing at least two people and wounding two others, authorities and witnesses said.",World
"Gas Prices Drop As Crude Oil Supply Rises. An increase in the worldwide supply of crude oil contributed to a dip in U.S. prices at the gas pump over the last two weeks, an industry analyst said Sunday.",Business
Carmakers Crank Up Their Image. A product placement that cost General Motors more than $7 million is indicative of new initiatives by agencies and automakers as competition intensifies.,Business
"The State of Mac Browsing: An Embarrassment of Riches. Up to now, I #39;ve chosen my browser based mostly on which one shows up on my desktop by default. Since Apple #39;s Safari is preloaded in the Mac OS X Dock, that #39;s what I #39;ve been using.",Sci_Tech
"No. 12 Mississippi St. 53, Fairfield 49. Mississippi State coach Rick Stansbury wouldn #39;t use the absence of Lawrence Roberts as an excuse for the 12th-ranked Bulldogs #39; close call against Fairfield on Thursday night in the opening round of the Coaches vs.",Sports
"Altiris Falls 7 Percent Before Bell. NEW YORK (Reuters) - Shares of Altiris Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ATRS.O target=/stocks/quickinfo/fullquote""&gt;ATRS.O&lt;/A&gt; fell 7 percent before the opening bell on Tuesday a day after it posted disappointing earnings.",Business
"Henry shines right on cue. IN THAT FAMOUSLY irritating advert, Thierry Henry smiles smugly as he struggles to explain to his audience what he means by Va va voom.",Sports
Company Launches JFK Assassination Game (AP). AP - A British company said Sunday it was releasing a video game recreating the 1963 assassination of President Kennedy.,Sci_Tech
